"transaction";"type_bien";"prix";"surface";"nb_pieces";"nb_chambres";"ville";"code_postal";"description";"source"
"ventes";"appartements";"630000";"230.0";"4";"3";"Possession";"97419";"Le lot comprend un appartement et un local commercial d'une superficie totale de 230 m² sur un terrain de 530 m² chacun pourvu de parking :  Lot 1 : local commercial comprenant : un accueil, deux...";"pap"
"ventes";"appartements";"135000";"40.2";"2";"1";"Possession";"97419";"T2 40,2 m² – Rez-de-jardin – Ravine à Marquet, La Possession  Coup de cœur assuré – Premier achat ou investissement rentable dans un secteur très recherché.   un séjour  une cuisine fonctionnelle ...";"pap"
"ventes";"appartements";"135000";"40.2";"2";"1";"Possession";"97419";"T2 40,2 m² – Rez-de-jardin – Ravine à Marquet, La Possession  Coup de cœur assuré – Premier achat ou investissement rentable dans un secteur très recherché.   un séjour  une cuisine fonctionnelle ...";"pap"
"ventes";"appartements";"135000";"40.2";"2";"1";"Possession";"97419";"T2 40,2 m² – Rez-de-jardin – Ravine à Marquet, La Possession  Coup de cœur assuré – Premier achat ou investissement rentable dans un secteur très recherché.   un séjour  une cuisine fonctionnelle ...";"pap"
"ventes";"appartements";"135000";"40.2";"2";"1";"Possession";"97419";"T2 40,2 m² – Rez-de-jardin – Ravine à Marquet, La Possession  Coup de cœur assuré – Premier achat ou investissement rentable dans un secteur très recherché.   un séjour  une cuisine fonctionnelle ...";"pap"
"ventes";"appartements";"135000";"40.2";"2";"1";"Possession";"97419";"T2 40,2 m² – Rez-de-jardin – Ravine à Marquet, La Possession  Coup de cœur assuré – Premier achat ou investissement rentable dans un secteur très recherché.   un séjour  une cuisine fonctionnelle ...";"pap"
"ventes";"appartements";"135000";"40.2";"2";"1";"Possession";"97419";"T2 40,2 m² – Rez-de-jardin – Ravine à Marquet, La Possession  Coup de cœur assuré – Premier achat ou investissement rentable dans un secteur très recherché.   un séjour  une cuisine fonctionnelle ...";"pap"
"ventes";"appartements";"135000";"40.2";"2";"1";"Possession";"97419";"T2 40,2 m² – Rez-de-jardin – Ravine à Marquet, La Possession  Coup de cœur assuré – Premier achat ou investissement rentable dans un secteur très recherché.   un séjour  une cuisine fonctionnelle ...";"pap"
"ventes";"appartements";"135000";"40.2";"2";"1";"Possession";"97419";"T2 40,2 m² – Rez-de-jardin – Ravine à Marquet, La Possession  Coup de cœur assuré – Premier achat ou investissement rentable dans un secteur très recherché.   un séjour  une cuisine fonctionnelle ...";"pap"
"ventes";"appartements";"135000";"40.2";"2";"1";"Possession";"97419";"T2 40,2 m² – Rez-de-jardin – Ravine à Marquet, La Possession  Coup de cœur assuré – Premier achat ou investissement rentable dans un secteur très recherché.   un séjour  une cuisine fonctionnelle ...";"pap"
"ventes";"appartements";"135000";"40.2";"2";"1";"Possession";"97419";"T2 40,2 m² – Rez-de-jardin – Ravine à Marquet, La Possession  Coup de cœur assuré – Premier achat ou investissement rentable dans un secteur très recherché.   un séjour  une cuisine fonctionnelle ...";"pap"
"ventes";"appartements";"135000";"40.2";"2";"1";"Possession";"97419";"T2 40,2 m² – Rez-de-jardin – Ravine à Marquet, La Possession  Coup de cœur assuré – Premier achat ou investissement rentable dans un secteur très recherché.   un séjour  une cuisine fonctionnelle ...";"pap"
"ventes";"appartements";"135000";"40.2";"2";"1";"Possession";"97419";"T2 40,2 m² – Rez-de-jardin – Ravine à Marquet, La Possession  Coup de cœur assuré – Premier achat ou investissement rentable dans un secteur très recherché.   un séjour  une cuisine fonctionnelle ...";"pap"
"ventes";"appartements";"95000";"21.0";"1";"1";"Nouméa";"98800";"Au sein d'une résidence calme et sécurisée située dans une impasse, bel appartement de type F1 en rez de jardin comprenant un espace de vie climatisé avec cuisine équipée, une salle d'eau, une...";"pap"
"ventes";"appartements";"95000";"21.0";"1";"1";"Nouméa";"98800";"Au sein d'une résidence calme et sécurisée située dans une impasse, bel appartement de type F1 en rez de jardin comprenant un espace de vie climatisé avec cuisine équipée, une salle d'eau, une...";"pap"
"ventes";"appartements";"95000";"21.0";"1";"1";"Nouméa";"98800";"Au sein d'une résidence calme et sécurisée située dans une impasse, bel appartement de type F1 en rez de jardin comprenant un espace de vie climatisé avec cuisine équipée, une salle d'eau, une...";"pap"
"ventes";"appartements";"95000";"21.0";"1";"1";"Nouméa";"98800";"Au sein d'une résidence calme et sécurisée située dans une impasse, bel appartement de type F1 en rez de jardin comprenant un espace de vie climatisé avec cuisine équipée, une salle d'eau, une...";"pap"
"ventes";"appartements";"95000";"21.0";"1";"1";"Nouméa";"98800";"Au sein d'une résidence calme et sécurisée située dans une impasse, bel appartement de type F1 en rez de jardin comprenant un espace de vie climatisé avec cuisine équipée, une salle d'eau, une...";"pap"
"ventes";"appartements";"95000";"21.0";"1";"1";"Nouméa";"98800";"Au sein d'une résidence calme et sécurisée située dans une impasse, bel appartement de type F1 en rez de jardin comprenant un espace de vie climatisé avec cuisine équipée, une salle d'eau, une...";"pap"
"ventes";"appartements";"95000";"21.0";"1";"1";"Nouméa";"98800";"Au sein d'une résidence calme et sécurisée située dans une impasse, bel appartement de type F1 en rez de jardin comprenant un espace de vie climatisé avec cuisine équipée, une salle d'eau, une...";"pap"
"ventes";"appartements";"95000";"21.0";"1";"1";"Nouméa";"98800";"Au sein d'une résidence calme et sécurisée située dans une impasse, bel appartement de type F1 en rez de jardin comprenant un espace de vie climatisé avec cuisine équipée, une salle d'eau, une...";"pap"
"ventes";"appartements";"95000";"21.0";"1";"1";"Nouméa";"98800";"Au sein d'une résidence calme et sécurisée située dans une impasse, bel appartement de type F1 en rez de jardin comprenant un espace de vie climatisé avec cuisine équipée, une salle d'eau, une...";"pap"
"ventes";"appartements";"95000";"21.0";"1";"1";"Nouméa";"98800";"Au sein d'une résidence calme et sécurisée située dans une impasse, bel appartement de type F1 en rez de jardin comprenant un espace de vie climatisé avec cuisine équipée, une salle d'eau, une...";"pap"
"ventes";"appartements";"95000";"21.0";"1";"1";"Nouméa";"98800";"Au sein d'une résidence calme et sécurisée située dans une impasse, bel appartement de type F1 en rez de jardin comprenant un espace de vie climatisé avec cuisine équipée, une salle d'eau, une...";"pap"
"ventes";"appartements";"95000";"21.0";"1";"1";"Nouméa";"98800";"Au sein d'une résidence calme et sécurisée située dans une impasse, bel appartement de type F1 en rez de jardin comprenant un espace de vie climatisé avec cuisine équipée, une salle d'eau, une...";"pap"
"ventes";"appartements";"95000";"21.0";"1";"1";"Nouméa";"98800";"Au sein d'une résidence calme et sécurisée située dans une impasse, bel appartement de type F1 en rez de jardin comprenant un espace de vie climatisé avec cuisine équipée, une salle d'eau, une...";"pap"
"ventes";"appartements";"95000";"21.0";"1";"1";"Nouméa";"98800";"Au sein d'une résidence calme et sécurisée située dans une impasse, bel appartement de type F1 en rez de jardin comprenant un espace de vie climatisé avec cuisine équipée, une salle d'eau, une...";"pap"
"ventes";"appartements";"95000";"21.0";"1";"1";"Nouméa";"98800";"Au sein d'une résidence calme et sécurisée située dans une impasse, bel appartement de type F1 en rez de jardin comprenant un espace de vie climatisé avec cuisine équipée, une salle d'eau, une...";"pap"
"locations";"appartements";"1550";"44.52";"2";"1";"Paris";"75015";"Paris 15e – 2 pièces 44,52 m² – lumineux, calme, vue parc  Rue Brancion, dans le 15e arrondissement de Paris, appartement 2 pièces de 44,52 m² situé au 3e étage, au sein d’une petite copropriété. ...";"pap"
"locations";"appartements";"1300";"25.0";"2";"1";"Paris";"75018";"Libre à partir du 10 mai 2026.  Montmartre : Idéalement placé au pied des marches de la place des Abbesses et du métro. **Bel appartement de 25 m2 meublé, peintures refaites en novembre 2025, en...";"pap"
"locations";"appartements";"5000";"75.0";"3";"2";"Paris";"75008";"English bellow  Paris 8e – Appartement meublé de luxe – 75 m² – 3 chambres – Madeleine / Champs-Élysées  Idéalement situé dans l'un des quartiers les plus prestigieux du 8ᵉ arrondissement de Paris, à...";"pap"
"locations";"appartements";"3499";"73.0";"3";"2";"Paris";"75001";"Très bel appartement parisien de 73m2, entièrement rénové, comprenant 2 chambres et 2 salles de bains, idéalement situé dans le 1er arrondissement, en plein cur de Paris, à deux pas du Musée du...";"pap"
"locations";"appartements";"99";"";"";"";"Paris";"75015";"Place de parking de 12 m2 dans la résidence calme de haut standing, LE PARNASSIUM, rue Saint Amand Paris 15. Parking situé en 1er sous-sol avec ascenseur, accès facile, gardien 24h/24h maitre chien...";"pap"
"locations";"appartements";"1150";"33.0";"";"";"Paris";"75019";"3 Postes fixes – Bureau partagé – Paris 19e – Buttes-Chaumont – Internet fibre pro  Description : Nous proposons 3 postes de travail fixes au sein d’un bureau calme et professionnel à Paris 19e, à...";"pap"
"locations";"appartements";"190";"";"";"";"Paris";"75003";"Box fermé à clé pour véhicule.  5ème sous-sol d'un immeuble d'habitation sécurisé.  Utilisation comme box de stockage interdit. Sous-location non autorisée.  Largeur entrée : 2,23m Hauteur entrée :...";"pap"
"locations";"appartements";"115";"";"";"";"Paris";"75010";"Place de parking en sous-sol à louer dans une résidence sécurisée avec gardien à demeure. Accès par badge. Idéal pour une citadine. 10 minutes à pied de la gare du Nord et 1/4 d'heure de la gare de...";"pap"
"locations";"appartements";"110";"";"";"";"Paris";"75011";"Emplacement de parking, très bien situé au 1ᵉʳ sous-sol du 5 rue Charrière (11ᵉ arrondissement à Paris). Métros Charonne, Faidherbe Chaligny. Disponible immédiatement.  Emplacement confortable 11 m²...";"pap"
"locations";"appartements";"650";"12.0";"";"";"Paris";"75017";"Espace de travail à louer.  Ce n'est pas un logement étudiant, pour un bureau uniquement :  wc palier, pas de douche, pas de cuisine, pas de lit.  Idéal profession libérale, indépendant / home...";"pap"
"locations";"appartements";"200";"";"";"";"Paris";"75116";"Proche Place de Mexico (entre Trocadéro et Place Victor Hugo). Au 2ème étage d'un immeuble de parkings, place accessible par large rampe fermée par portail au rez-de-chaussée accès piétons par porte...";"pap"
"locations";"appartements";"1390";"24.0";"1";"";"Paris";"75006";"**Exclusivement** en **bail civil** ou **résidence secondaire/logement de fonction**.  Studio cosy 2e étage sans ascenseur, dans un immeuble classé monument historique (tour de Nesles), à 150 m du...";"pap"
"locations";"appartements";"1090";"14.0";"";"";"Paris";"75017";"Bureau de 14m2 disponible dans ce très beau centre refait à neuf, au rez-de-chaussée d'un immeuble de standing au coeur du quartier à la fois animé et résidentiel haut de gamme à proximité de la...";"pap"
"locations";"appartements";"750";"13.0";"1";"1";"Paris";"75017";"Dans quartier calme et agréable de la Plaine Monceau / Batignolles du 17e arrondissement de Paris. A proximité des Champs-Élysées, de l'Opéra Garnier et de la gare Saint-Lazare.  Loue, pour Personne...";"pap"
"locations";"appartements";"980";"26.0";"2";"1";"Paris";"75018";"Appartement meublé situé à Paris rue neuve de la Chardonnière 75018. 2 pièces **traversant et lumineux** de 26 m2, au 3ème étage, sans ascenseur, dans un bel immeuble atypique.  Disponible à la...";"pap"
"locations";"appartements";"1200";"30.0";"2";"1";"Paris";"75020";"Paris 20e (75020) 2 pièces  1 chambre  30 m² Appartement ensoleillé et traversant de 2 pièces d'une surface de 30m2 au 3e étage d’un immeuble bien entretenu.  Il se compose : • D'une belle chambre...";"pap"
"locations";"appartements";"4800";"70.0";"3";"2";"Paris";"75006";"Appartement de 56 m² habitables, avec 14 m² de mezzanine, soit un total de 70 m². Entièrement meublé et tres bien équipé. Situé au cœur de Saint-Germain-des-Prés, dans l'un des meilleurs emplacements...";"pap"
"locations";"appartements";"3770";"104.0";"";"";"Paris";"75011";"Direct propriétaire. Dans un hôtel industriel réhabilité, bureau ou local d'activité au 2ème étage avec ascenseur / monte charge et digicode. Dans un bel espace lumineux donnant sur rue, une surface...";"pap"
"locations";"appartements";"180";"";"";"";"Paris";"75116";"Place de parking dans immeuble **près du Trocadéro, avenue Kléber et de la place Iéna**. Parking sécurisé accès avec télécommande. Libre au mois de Mars.";"pap"
"locations";"appartements";"1880";"46.0";"2";"1";"Paris";"75017";"**Entièrement refait à neuf et équipé. Spacieux et lumineux 2 pièces dans un immeuble haussmannien, sans vis-à-vis.**  Localisation idéale dans les nouveaux Batignolles à proximité immédiate des...";"pap"
"locations";"appartements";"1270";"39.0";"1";"";"Paris";"75020";"Métro Parmentier. Appartement **très lumineux sans vis-à-vis**.  Au troisième étage.Cuisine équipée .Stores électriques Baignoire  Machine à laver . Cave . Quartier bien desservi.";"pap"
"locations";"appartements";"110";"";"";"";"Paris";"75014";"Place de parking au quatrième sous-sol dans résidence sécurisée et éclairée avec gardiennage";"pap"
"locations";"appartements";"950";"50.0";"3";"";"Paris";"75020";"English below  Colocation - **Chambre totalement meublée de 15 m²  disponible** dans un appartement en colocation meublée et tout équipée de 50 m². Idéal pour étudiant(e) studieux, alternant ou jeune...";"pap"
"locations";"appartements";"822";"18.0";"1";"";"Paris";"75016";"Vue imprenable sur l’ouest parisien. Au cœur du quartier Passy - La Muette, joli studio lumineux très bien conçu. Un coin nuit- salon et bureau, un coin salle à manger avec cuisine ouverte sur...";"pap"
"locations";"appartements";"170";"";"";"";"Paris";"75018";"Parking sécurisé à louer Paris 18ème, rue Marcadet, proche métro Lamarck (ligne12) et La fourche (ligne 13). 1er sous-sol, bip d'entrée  Libre mai 2026, location de préférence à long terme. Loyer...";"pap"
"locations";"appartements";"185";"";"";"";"Paris";"75002";"1 place Parking au niveau -1, Situé au 110 rue de Richelieu 75002, quartier Bourse, en plein cœur de Paris. Dans une résidence de standing . Disponible de suite. (Photo: place où se trouve la...";"pap"
"locations";"appartements";"70";"";"";"";"Paris";"75002";"Place parking 2 roues (possible grande taille : MP3, etc) Composition de la place avec 3 places pour 2 roues (voir photo)  A louer au 29/31 rue du sentier 75002 en plein cœur de Paris.  Proche des...";"pap"
"locations";"appartements";"1600";"41.0";"2";"1";"Paris";"75017";"Appartement meublé lumineux au cœur des Batignolles – Paris 17e  Situé au 10 rue Lemercier (75017 Paris), ce charmant 2 pièces de 43 m², entièrement meublé et parfaitement équipé, offre un cadre de...";"pap"
"locations";"appartements";"160";"";"";"";"Paris";"75018";"Place de parking,rue d’Oslo. Rez-de-chaussée, lumière naturelle, caméra de vidéosurveillance, bip électronique et vigik à 3 min du métro Guy Moquet.";"pap"
